WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
10,9-Nov,@BUF,W 17-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
11,16-Nov,SEA,W 24-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
12,20-Nov,@OAK,L 20-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
13,30-Nov,DEN,L 16-29,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
14,7-Dec,@ARI,L 14-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
15,14-Dec,OAK,W 31-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
16,21-Dec,@PIT,L 12-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
17,28-Dec,SD,W 19-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2014
1,8-Sep,@JAC,W 28-2,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2013
2,15-Sep,DAL,W 17-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2013
3,19-Sep,@PHI,W 26-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Thomas Gafford,2013
