WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
14,12/13,NO,L17-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2015
15,12/17,@STL,L23-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2015
16,12/27,CHI,L21-26,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2015
17,01/03,@CAR,L10-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2015
1,09/07,CAR,L14-20,1,0,6,41,6.8,9,0,--,--,--,--,--,--,--,Brandon Myers,2014
2,09/14,STL,L17-19,1,1,2,33,16.5,24,0,--,--,--,--,--,--,--,Brandon Myers,2014
3,09/18,@ATL,L14-56,1,1,5,33,6.6,9,0,--,--,--,--,--,--,--,Brandon Myers,2014
4,09/28,@PIT,W27-24,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2014
5,10/05,@NO,L31-37,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2014
6,10/12,BAL,L17-48,1,1,2,29,14.5,26,0,--,--,--,--,--,--,--,Brandon Myers,2014
7,Bye,,,,,,,,,,,,,,,,,Brandon Myers,2014
8,10/26,MIN,L13-19,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--,Brandon Myers,2014
9,11/02,@CLE,L17-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2014
10,11/09,ATL,L17-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2014
11,11/16,@WAS,W27-7,1,0,1,21,21.0,21,0,--,--,--,--,--,--,--,Brandon Myers,2014
12,11/23,@CHI,L13-21,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Brandon Myers,2014
13,11/30,CIN,L13-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2014
14,12/07,@DET,L17-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2014
15,12/14,@CAR,L17-19,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2014
16,12/21,GB,L3-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2014
17,12/28,NO,L20-23,1,1,4,21,5.3,9,0,--,--,--,--,--,--,--,Brandon Myers,2014
1,09/08,@DAL,L31-36,1,1,7,66,9.4,19,1,--,--,--,--,--,--,--,Brandon Myers,2013
2,09/15,DEN,L23-41,1,1,6,74,12.3,27,0,--,--,--,--,--,--,--,Brandon Myers,2013
3,09/22,@CAR,L0-38,1,1,3,33,11.0,20,0,--,--,--,--,--,--,--,Brandon Myers,2013
4,09/29,@KC,L7-31,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2013
5,10/06,PHI,L21-36,1,1,2,35,17.5,24,0,--,--,--,--,--,--,--,Brandon Myers,2013
6,10/10,@CHI,L21-27,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2013
7,10/21,MIN,W23-7,1,1,2,15,7.5,12,0,--,--,--,--,--,--,--,Brandon Myers,2013
8,10/27,@PHI,W15-7,1,0,3,42,14.0,27,0,--,--,--,--,--,--,--,Brandon Myers,2013
9,Bye,,,,,,,,,,,,,,,,,Brandon Myers,2013
10,11/10,OAK,W24-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2013
11,11/17,GB,W27-13,1,1,3,32,10.7,15,0,--,--,--,--,--,--,--,Brandon Myers,2013
12,11/24,DAL,L21-24,1,0,3,39,13.0,27T,1,--,--,--,--,--,--,--,Brandon Myers,2013
13,12/01,@WAS,W24-17,1,1,5,61,12.2,22T,1,--,--,--,--,--,--,--,Brandon Myers,2013
14,12/08,@SD,L14-37,1,1,4,26,6.5,8,1,--,--,--,--,--,--,--,Brandon Myers,2013
15,12/15,SEA,L0-23,1,1,3,37,12.3,20,0,--,--,--,--,--,--,--,Brandon Myers,2013
16,12/22,@DET,W23-20,1,1,4,53,13.3,25,0,--,--,--,--,--,--,--,Brandon Myers,2013
17,12/29,WAS,W20-6,1,1,2,9,4.5,6,0,--,--,--,--,--,--,--,Brandon Myers,2013
1,09/10,SD,L14-22,1,1,5,65,13.0,26,0,--,--,--,--,--,--,--,Brandon Myers,2012
2,09/16,@MIA,L13-35,1,1,6,86,14.3,21,0,--,--,--,--,--,--,--,Brandon Myers,2012
3,09/23,PIT,W34-31,1,1,4,55,13.8,17,0,--,--,--,--,--,--,--,Brandon Myers,2012
4,09/30,@DEN,L6-37,1,1,1,22,22.0,22,0,--,--,--,--,--,--,--,Brandon Myers,2012
5,Bye,,,,,,,,,,,,,,,,,Brandon Myers,2012
6,10/14,@ATL,L20-23,1,1,5,62,12.4,18,0,--,--,--,--,--,--,--,Brandon Myers,2012
7,10/21,JAC,W26-23,1,1,7,44,6.3,17,0,--,--,--,--,--,--,--,Brandon Myers,2012
8,10/28,@KC,W26-16,1,1,3,49,16.3,29,0,--,--,--,--,--,--,--,Brandon Myers,2012
9,11/04,TB,L32-42,1,1,8,59,7.4,13,2,--,--,--,--,--,--,--,Brandon Myers,2012
10,11/11,@BAL,L20-55,1,1,5,57,11.4,21,0,--,--,--,--,--,--,--,Brandon Myers,2012
11,11/18,NO,L17-38,1,1,6,55,9.2,27,1,--,--,--,--,--,--,--,Brandon Myers,2012
12,11/25,@CIN,L10-34,1,1,5,37,7.4,12,0,--,--,--,--,--,--,--,Brandon Myers,2012
13,12/02,CLE,L17-20,1,1,14,130,9.3,21,1,--,--,--,--,--,--,--,Brandon Myers,2012
14,12/06,DEN,L13-26,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--,Brandon Myers,2012
15,12/16,KC,W15-0,1,1,2,15,7.5,14,0,--,--,--,--,--,--,--,Brandon Myers,2012
16,12/23,@CAR,L6-17,1,1,3,10,3.3,7,0,--,--,--,--,--,--,--,Brandon Myers,2012
17,12/30,@SD,L21-24,1,1,4,53,13.3,22,0,--,--,--,--,--,--,--,Brandon Myers,2012
1,09/12,@DEN,W23-20,1,1,2,10,5.0,7,0,--,--,--,--,--,--,--,Brandon Myers,2011
2,09/18,@BUF,L35-38,1,1,2,16,8.0,8,0,--,--,--,--,--,--,--,Brandon Myers,2011
3,09/25,NYJ,W34-24,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2011
4,10/02,NE,L19-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2011
5,10/09,@HOU,W25-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Brandon Myers,2011
6,10/16,CLE,W24-17,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--,Brandon Myers,2011
7,10/23,KC,L0-28,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Brandon Myers,2011
8,Bye,,,,,,,,,,,,,,,,,Brandon Myers,2011
9,11/06,DEN,L24-38,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Brandon Myers,2011
10,11/10,@SD,W24-17,1,0,2,11,5.5,6,0,--,--,--,--,--,--,--,Brandon Myers,2011
11,11/20,@MIN,W27-21,1,1,2,23,11.5,21,0,--,--,--,--,--,--,--,Brandon Myers,2011
12,11/27,CHI,W25-20,1,0,1,24,24.0,24,0,--,--,--,--,--,--,--,Brandon Myers,2011
13,12/04,@MIA,L14-34,1,0,3,33,11.0,20,0,--,--,--,--,--,--,--,Brandon Myers,2011
14,12/11,@GB,L16-46,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2011
15,12/18,DET,L27-28,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2011
16,12/24,@KC,W16-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2011
17,01/01,SD,L26-38,1,0,1,11,11.0,11,0,--,--,--,--,--,--,--,Brandon Myers,2011
1,09/12,@TEN,L13-38,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--,Brandon Myers,2010
2,09/19,STL,W16-14,1,0,0,0,--,--,0,--,--,--,--,--,1,0,Brandon Myers,2010
3,09/26,@ARI,L23-24,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Brandon Myers,2010
4,10/03,HOU,L24-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
5,10/10,SD,W35-27,1,0,1,12,12.0,12,0,--,--,--,--,--,--,--,Brandon Myers,2010
6,10/17,@SF,L9-17,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
7,10/24,@DEN,W59-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
8,10/31,SEA,W33-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
9,11/07,KC,W23-20,1,1,3,20,6.7,13,0,--,--,--,--,--,--,--,Brandon Myers,2010
10,Bye,,,,,,,,,,,,,,,,,Brandon Myers,2010
11,11/21,@PIT,L3-35,1,0,3,28,9.3,16,0,--,--,--,--,--,--,--,Brandon Myers,2010
12,11/28,MIA,L17-33,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
13,12/05,@SD,W28-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
14,12/12,@JAC,L31-38,1,1,1,0,0.0,0,0,--,--,--,--,--,--,--,Brandon Myers,2010
15,12/19,DEN,W39-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brandon Myers,2010
16,12/26,IND,L26-31,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Brandon Myers,2010
17,01/02,@KC,W31-10,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Brandon Myers,2010
1,09/13,NO,W31-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
2,09/20,@CHI,W48-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
3,09/27,SF,W47-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
4,10/04,STL,L22-24,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
5,10/11,@DET,W42-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
6,10/18,@PIT,L13-25,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--,Troy Niklas,2015
7,10/26,BAL,W26-18,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
8,11/01,@CLE,W34-20,1,1,2,12,6.0,11T,2,--,--,--,--,--,--,--,Troy Niklas,2015
9,Bye,,,,,,,,,,,,,,,,,Troy Niklas,2015
10,11/15,@SEA,W39-32,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
11,11/22,CIN,W34-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
12,11/29,@SF,W19-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
13,12/06,@STL,W27-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
14,12/10,MIN,W23-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
15,12/20,@PHI,W40-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
16,12/27,GB,W38-8,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2015
17,01/03,SEA,L6-36,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Troy Niklas,2015
1,09/08,SD,W18-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
2,09/14,@NYG,W25-14,1,0,1,16,16.0,16,0,--,--,--,--,--,--,--,Troy Niklas,2014
3,09/21,SF,W23-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
4,Bye,,,,,,,,,,,,,,,,,Troy Niklas,2014
5,10/05,@DEN,L20-41,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
6,10/12,WAS,W30-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
7,10/19,@OAK,W24-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
8,10/26,PHI,W24-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
9,11/02,@DAL,W28-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2014
10,11/09,STL,W31-14,1,1,1,17,17.0,17,0,--,--,--,--,--,--,--,Troy Niklas,2014
11,11/16,DET,W14-6,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--,Troy Niklas,2014
14,12/13,@PHI,L20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Nick O'Leary,2015
15,12/20,@WAS,L25-35,1,0,1,37,37.0,37,0,--,--,--,--,--,--,--,Nick O'Leary,2015
16,12/27,DAL,W16-6,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Nick O'Leary,2015
17,01/03,NYJ,W22-17,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Nick O'Leary,2015
1,09/13,@HOU,W27-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,James O'Shaughnessy,2015
2,09/17,DEN,L24-31,1,0,2,54,27.0,30,0,--,--,--,--,--,--,--,James O'Shaughnessy,2015
3,09/28,@GB,L28-38,1,1,--,--,--,--,--,--,--,--,--,--,--,--,James O'Shaughnessy,2015
4,10/04,@CIN,L21-36,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,James O'Shaughnessy,2015
5,10/11,CHI,L17-18,1,0,--,--,--,--,--,--,--,--,--,--,--,--,James O'Shaughnessy,2015
6,10/18,@MIN,L10-16,1,1,2,23,11.5,13,0,--,--,--,--,--,--,--,James O'Shaughnessy,2015
7,10/25,PIT,W23-13,1,1,1,2,2.0,2,0,--,--,--,--,--,--,--,James O'Shaughnessy,2015
8,11/01,DET,W45-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,James O'Shaughnessy,2015
9,Bye,,,,,,,,,,,,,,,,,James O'Shaughnessy,2015
10,11/15,@DEN,W29-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,James O'Shaughnessy,2015
1,09/13,@JAC,W20-9,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Greg Olsen,2015
2,09/20,HOU,W24-17,1,1,6,70,11.7,27,0,--,--,--,--,--,--,--,Greg Olsen,2015
3,09/27,NO,W27-22,1,1,8,134,16.8,52,2,--,--,--,--,--,--,--,Greg Olsen,2015
4,10/04,@TB,W37-23,1,1,2,28,14.0,19,0,--,--,--,--,--,--,--,Greg Olsen,2015
5,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2015
6,10/18,@SEA,W27-23,1,1,7,131,18.7,32,1,--,--,--,--,--,--,--,Greg Olsen,2015
7,10/25,PHI,W27-16,1,1,3,65,21.7,28,0,--,--,--,--,--,--,--,Greg Olsen,2015
8,11/02,IND,W29-26,1,1,6,79,13.2,27T,1,--,--,--,--,--,--,--,Greg Olsen,2015
9,11/08,GB,W37-29,1,1,4,66,16.5,24,1,--,--,--,--,--,--,--,Greg Olsen,2015
10,11/15,@TEN,W27-10,1,1,8,80,10.0,20,0,--,--,--,--,--,--,--,Greg Olsen,2015
11,11/22,WAS,W44-16,1,1,3,54,18.0,34,1,--,--,--,--,--,--,--,Greg Olsen,2015
12,11/26,@DAL,W33-14,1,1,5,70,14.0,31,0,--,--,--,--,--,--,--,Greg Olsen,2015
13,12/06,@NO,W41-38,1,1,9,129,14.3,32,0,--,--,--,--,--,1,1,Greg Olsen,2015
14,12/13,ATL,W38-0,1,1,3,52,17.3,24,0,--,--,--,--,--,--,--,Greg Olsen,2015
15,12/20,@NYG,W38-35,1,1,6,79,13.2,37T,1,--,--,--,--,--,--,--,Greg Olsen,2015
16,12/27,@ATL,L13-20,1,1,4,40,10.0,15,0,--,--,--,--,--,--,--,Greg Olsen,2015
17,01/03,TB,W38-10,1,1,2,16,8.0,10,0,--,--,--,--,--,--,--,Greg Olsen,2015
1,09/07,@TB,W20-14,1,1,8,83,10.4,22,1,--,--,--,--,--,--,--,Greg Olsen,2014
2,09/14,DET,W24-7,1,1,6,72,12.0,20,0,--,--,--,--,--,--,--,Greg Olsen,2014
3,09/21,PIT,L19-37,1,1,5,69,13.8,37T,1,--,--,--,--,--,--,--,Greg Olsen,2014
4,09/28,@BAL,L10-38,1,1,2,30,15.0,17,0,--,--,--,--,--,--,--,Greg Olsen,2014
5,10/05,CHI,W31-24,1,1,6,72,12.0,19,2,--,--,--,--,--,--,--,Greg Olsen,2014
6,10/12,@CIN,T37-37,1,1,6,62,10.3,16,1,--,--,--,--,--,--,--,Greg Olsen,2014
7,10/19,@GB,L17-38,1,1,8,105,13.1,23,0,--,--,--,--,--,--,--,Greg Olsen,2014
8,10/26,SEA,L9-13,1,1,1,16,16.0,16,0,--,--,--,--,--,--,--,Greg Olsen,2014
9,10/30,NO,L10-28,1,1,3,30,10.0,11,0,--,--,--,--,--,--,--,Greg Olsen,2014
10,11/10,@PHI,L21-45,1,1,6,119,19.8,38,0,--,--,--,--,--,--,--,Greg Olsen,2014
11,11/16,ATL,L17-19,1,1,5,61,12.2,15,0,--,--,--,--,--,--,--,Greg Olsen,2014
12,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2014
13,11/30,@MIN,L13-31,1,1,5,59,11.8,19,0,--,--,--,--,--,--,--,Greg Olsen,2014
14,12/07,@NO,W41-10,1,1,10,72,7.2,16T,1,--,--,--,--,--,1,0,Greg Olsen,2014
15,12/14,TB,W19-17,1,1,10,110,11.0,16,0,--,--,--,--,--,--,--,Greg Olsen,2014
16,12/21,CLE,W17-13,1,1,1,21,21.0,21,0,--,--,--,--,--,--,--,Greg Olsen,2014
17,12/28,@ATL,W34-3,1,1,2,27,13.5,18,0,--,--,--,--,--,--,--,Greg Olsen,2014
1,09/08,SEA,L7-12,1,1,5,56,11.2,27,0,--,--,--,--,--,--,--,Greg Olsen,2013
2,09/15,@BUF,L23-24,1,1,7,84,12.0,31,1,--,--,--,--,--,--,--,Greg Olsen,2013
3,09/22,NYG,W38-0,1,1,4,54,13.5,24,0,--,--,--,--,--,--,--,Greg Olsen,2013
4,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2013
5,10/06,@ARI,L6-22,1,1,5,79,15.8,25,0,--,--,--,--,--,--,--,Greg Olsen,2013
6,10/13,@MIN,W35-10,1,1,2,19,9.5,11,0,--,--,--,--,--,--,--,Greg Olsen,2013
7,10/20,STL,W30-15,1,1,4,47,11.8,25,0,--,--,--,--,--,--,--,Greg Olsen,2013
8,10/24,@TB,W31-13,1,1,3,21,7.0,16,1,--,--,--,--,--,--,--,Greg Olsen,2013
9,11/03,ATL,W34-10,1,1,4,66,16.5,23,1,--,--,--,--,--,--,--,Greg Olsen,2013
10,11/10,@SF,W10-9,1,1,1,14,14.0,14,0,--,--,--,--,--,--,--,Greg Olsen,2013
11,11/18,NE,W24-20,1,1,5,52,10.4,15T,1,--,--,--,--,--,--,--,Greg Olsen,2013
12,11/24,@MIA,W20-16,1,1,5,34,6.8,12,1,--,--,--,--,--,--,--,Greg Olsen,2013
13,12/01,TB,W27-6,1,1,5,85,17.0,30,0,--,--,--,--,--,--,--,Greg Olsen,2013
14,12/08,@NO,L13-31,1,1,8,40,5.0,13,0,--,--,--,--,--,--,--,Greg Olsen,2013
15,12/15,NYJ,W30-20,1,1,5,88,17.6,27,0,--,--,--,--,--,--,--,Greg Olsen,2013
16,12/22,NO,W17-13,1,1,4,35,8.8,14,0,--,--,--,--,--,--,--,Greg Olsen,2013
17,12/29,@ATL,W21-20,1,1,6,42,7.0,8,1,--,--,--,--,--,--,--,Greg Olsen,2013
1,09/09,@TB,L10-16,1,1,6,56,9.3,20,0,--,--,--,--,--,--,--,Greg Olsen,2012
2,09/16,NO,W35-27,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--,Greg Olsen,2012
3,09/20,NYG,L7-36,1,1,7,98,14.0,23,0,--,--,--,--,--,--,--,Greg Olsen,2012
4,09/30,@ATL,L28-30,1,1,6,89,14.8,34,1,--,--,--,--,--,--,--,Greg Olsen,2012
5,10/07,SEA,L12-16,1,1,2,37,18.5,24,0,--,--,--,--,--,--,--,Greg Olsen,2012
6,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2012
7,10/21,DAL,L14-19,1,1,4,31,7.8,14,0,--,--,--,--,--,--,--,Greg Olsen,2012
8,10/28,@CHI,L22-23,1,1,3,23,7.7,10,0,--,--,--,--,--,--,--,Greg Olsen,2012
9,11/04,@WAS,W21-13,1,1,5,48,9.6,17,0,--,--,--,--,--,--,--,Greg Olsen,2012
10,11/11,DEN,L14-36,1,1,9,102,11.3,26,2,--,--,--,--,--,--,--,Greg Olsen,2012
11,11/18,TB,L21-27,1,1,2,42,21.0,32,0,--,--,--,--,--,--,--,Greg Olsen,2012
12,11/26,@PHI,W30-22,1,1,4,50,12.5,23,0,--,--,--,--,--,--,--,Greg Olsen,2012
13,12/02,@KC,L21-27,1,1,1,47,47.0,47T,1,--,--,--,--,--,--,--,Greg Olsen,2012
14,12/09,ATL,W30-20,1,1,4,55,13.8,25T,1,--,--,--,--,--,--,--,Greg Olsen,2012
15,12/16,@SD,W31-7,1,1,5,56,11.2,26,0,--,--,--,--,--,--,--,Greg Olsen,2012
16,12/23,OAK,W17-6,1,1,6,53,8.8,20,0,--,--,--,--,--,--,--,Greg Olsen,2012
17,12/30,@NO,W44-38,1,1,4,43,10.8,16,0,--,--,--,--,--,--,--,Greg Olsen,2012
1,09/11,@ARI,L21-28,1,1,4,78,19.5,43,0,--,--,--,--,--,--,--,Greg Olsen,2011
2,09/18,GB,L23-30,1,1,1,34,34.0,34,0,--,--,--,--,--,--,--,Greg Olsen,2011
3,09/25,JAC,W16-10,1,1,7,57,8.1,16T,1,--,--,--,--,--,--,--,Greg Olsen,2011
4,10/02,@CHI,L29-34,1,1,5,50,10.0,23,1,--,--,--,--,--,--,--,Greg Olsen,2011
5,10/09,NO,L27-30,1,1,3,21,7.0,9,1,--,--,--,--,--,--,--,Greg Olsen,2011
6,10/16,@ATL,L17-31,1,1,5,42,8.4,10,0,--,--,--,--,--,--,--,Greg Olsen,2011
7,10/23,WAS,W33-20,1,1,1,4,4.0,4,0,--,--,--,--,--,--,--,Greg Olsen,2011
8,10/30,MIN,L21-24,1,1,4,73,18.3,39T,1,--,--,--,--,--,--,--,Greg Olsen,2011
9,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2011
10,11/13,TEN,L3-30,1,1,4,45,11.3,16,0,--,--,--,--,--,1,1,Greg Olsen,2011
11,11/20,@DET,L35-49,1,1,3,23,7.7,8,0,--,--,--,--,--,--,--,Greg Olsen,2011
12,11/27,@IND,W27-19,1,0,3,24,8.0,13,0,--,--,--,--,--,--,--,Greg Olsen,2011
13,12/04,@TB,W38-19,1,1,1,21,21.0,21,0,--,--,--,--,--,--,--,Greg Olsen,2011
14,12/11,ATL,L23-31,1,1,2,53,26.5,44T,1,--,--,--,--,--,--,--,Greg Olsen,2011
15,12/18,@HOU,W28-13,1,0,2,15,7.5,17,0,--,--,--,--,--,--,--,Greg Olsen,2011
16,12/24,TB,W48-16,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Greg Olsen,2011
17,01/01,@NO,L17-45,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Greg Olsen,2011
1,09/12,DET,W19-14,1,1,4,37,9.3,13,0,--,--,--,--,--,1,1,Greg Olsen,2010
2,09/19,@DAL,W27-20,1,1,1,39,39.0,39T,1,--,--,--,--,--,--,--,Greg Olsen,2010
3,09/27,GB,W20-17,1,0,5,64,12.8,21,1,--,--,--,--,--,1,0,Greg Olsen,2010
4,10/03,@NYG,L3-17,1,1,5,39,7.8,19,0,--,--,--,--,--,--,--,Greg Olsen,2010
5,10/10,@CAR,W23-6,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Greg Olsen,2010
6,10/17,SEA,L20-23,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Greg Olsen,2010
7,10/24,WAS,L14-17,1,1,3,43,14.3,23,0,--,--,--,--,--,--,--,Greg Olsen,2010
8,Bye,,,,,,,,,,,,,,,,,Greg Olsen,2010
9,11/07,@BUF,W22-19,1,1,3,29,9.7,18,1,--,--,--,--,--,--,--,Greg Olsen,2010
10,11/14,MIN,W27-13,1,1,3,31,10.3,17T,1,--,--,--,--,--,--,--,Greg Olsen,2010
11,11/18,@MIA,W16-0,1,1,4,40,10.0,12,0,--,--,--,--,--,--,--,Greg Olsen,2010
12,11/28,PHI,W31-26,1,0,1,9,9.0,9T,1,--,--,--,--,--,--,--,Greg Olsen,2010
13,12/05,@DET,W24-20,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--,Greg Olsen,2010
14,12/12,NE,L7-36,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Greg Olsen,2010
15,12/20,@MIN,W40-14,1,1,4,28,7.0,11,0,--,--,--,--,--,--,--,Greg Olsen,2010
16,12/26,NYJ,W38-34,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--,Greg Olsen,2010
17,01/02,@GB,L3-10,1,1,5,29,5.8,7,0,--,--,--,--,--,--,--,Greg Olsen,2010
13,12/01,MIA,L13-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2014
14,12/07,@MIN,L24-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2014
15,12/14,@TEN,W16-11,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2014
16,12/21,NE,L16-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2014
17,12/28,@MIA,W37-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2014
13,12/01,MIA,L3-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2013
14,12/08,OAK,W37-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2013
15,12/15,@CAR,L20-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2013
16,12/22,CLE,W24-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2013
17,12/29,@MIA,W20-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Pantale,2013
1,09/13,@HOU,W27-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
2,09/17,DEN,L24-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
3,09/28,@GB,L28-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
4,10/04,@CIN,L21-36,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
5,10/11,CHI,L17-18,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
6,10/18,@MIN,L10-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
7,10/25,PIT,W23-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
8,11/01,DET,W45-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
9,Bye,,,,,,,,,,,,,,,,,Brian Parker,2015
10,11/15,@DEN,W29-13,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--,Brian Parker,2015
11,11/22,@SD,W33-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
12,11/29,BUF,W30-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
13,12/06,@OAK,W34-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Brian Parker,2015
