WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
4,10/04,@SF,W17-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
5,10/11,STL,W24-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
6,10/18,SD,W27-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
7,Bye,,,,,,,,,,,,,,,,,Jared Abbrederis,2015
8,11/01,@DEN,L10-29,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
9,11/08,@CAR,L29-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
10,11/15,DET,L16-18,1,0,4,57,14.3,32,0,--,--,--,--,--,1,0,Jared Abbrederis,2015
11,11/22,@MIN,W30-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
12,11/26,CHI,L13-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
13,12/03,@DET,W27-23,1,0,1,16,16.0,16,0,--,--,--,--,--,--,--,Jared Abbrederis,2015
14,12/13,DAL,W28-7,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jared Abbrederis,2015
15,12/20,@OAK,W30-20,1,0,3,33,11.0,15,0,--,--,--,--,--,--,--,Jared Abbrederis,2015
16,12/27,@ARI,L8-38,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--,Jared Abbrederis,2015
17,01/03,MIN,L13-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jared Abbrederis,2015
1,09/13,@CHI,W31-23,1,1,4,59,14.8,25,0,--,--,--,--,--,--,--,Davante Adams,2015
2,09/20,SEA,W27-17,1,1,5,33,6.6,13,0,--,--,--,--,--,--,--,Davante Adams,2015
3,09/28,KC,W38-28,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Davante Adams,2015
4,10/04,@SF,W17-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Davante Adams,2015
5,10/11,STL,W24-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Davante Adams,2015
6,10/18,SD,W27-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Davante Adams,2015
7,Bye,,,,,,,,,,,,,,,,,Davante Adams,2015
8,11/01,@DEN,L10-29,1,1,1,8,8.0,8,0,--,--,--,--,--,--,--,Davante Adams,2015
9,11/08,@CAR,L29-37,1,1,7,93,13.3,40,0,--,--,--,--,--,--,--,Davante Adams,2015
10,11/15,DET,L16-18,1,1,10,79,7.9,18,0,--,--,--,--,--,--,--,Davante Adams,2015
11,11/22,@MIN,W30-13,1,1,3,36,12.0,16,0,--,--,--,--,--,--,--,Davante Adams,2015
12,11/26,CHI,L13-17,1,1,2,14,7.0,8,0,--,--,--,--,--,--,--,Davante Adams,2015
13,12/03,@DET,W27-23,1,1,4,21,5.3,8T,1,--,--,--,--,--,--,--,Davante Adams,2015
14,12/13,DAL,W28-7,1,1,2,12,6.0,8,0,--,--,--,--,--,--,--,Davante Adams,2015
15,12/20,@OAK,W30-20,1,1,5,32,6.4,8,0,--,--,--,--,--,--,--,Davante Adams,2015
16,12/27,@ARI,L8-38,1,1,3,42,14.0,38,0,--,--,--,--,--,--,--,Davante Adams,2015
17,01/03,MIN,L13-20,1,0,4,54,13.5,24,0,--,--,--,--,--,--,--,Davante Adams,2015
1,09/04,@SEA,L16-36,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Davante Adams,2014
2,09/14,NYJ,W31-24,1,0,5,50,10.0,24,0,--,--,--,--,--,--,--,Davante Adams,2014
3,09/21,@DET,L7-19,1,0,2,11,5.5,9,0,--,--,--,--,--,--,--,Davante Adams,2014
4,09/28,@CHI,W38-17,1,0,2,18,9.0,15,0,--,--,--,--,--,--,--,Davante Adams,2014
5,10/02,MIN,W42-10,1,1,1,11,11.0,11T,1,--,--,--,--,--,--,--,Davante Adams,2014
6,10/12,@MIA,W27-24,1,1,6,77,12.8,24,0,--,--,--,--,--,--,--,Davante Adams,2014
7,10/19,CAR,W38-17,1,1,1,21,21.0,21T,1,--,--,--,--,--,--,--,Davante Adams,2014
8,10/26,@NO,L23-44,1,1,7,75,10.7,16,0,--,--,--,--,--,--,--,Davante Adams,2014
9,Bye,,,,,,,,,,,,,,,,,Davante Adams,2014
10,11/09,CHI,W55-14,1,0,1,10,10.0,10,0,--,--,--,--,--,--,--,Davante Adams,2014
11,11/16,PHI,W53-20,1,1,2,13,6.5,7,1,--,--,--,--,--,--,--,Davante Adams,2014
12,11/23,@MIN,W24-21,1,1,1,10,10.0,10,0,--,--,--,--,--,--,--,Davante Adams,2014
13,11/30,NE,W26-21,1,1,6,121,20.2,45,0,--,--,--,--,--,--,--,Davante Adams,2014
14,12/08,ATL,W43-37,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Davante Adams,2014
15,12/14,@BUF,L13-21,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Davante Adams,2014
16,12/21,@TB,W20-3,1,1,2,17,8.5,9,0,--,--,--,--,--,--,--,Davante Adams,2014
17,12/28,DET,W30-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Davante Adams,2014
1,09/14,@ATL,L24-26,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--,Nelson Agholor,2015
2,09/20,DAL,L10-20,1,1,3,31,10.3,12,0,--,--,--,--,--,--,--,Nelson Agholor,2015
3,09/27,@NYJ,W24-17,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Nelson Agholor,2015
4,10/04,@WAS,L20-23,1,1,3,64,21.3,45,0,--,--,--,--,--,1,1,Nelson Agholor,2015
5,10/11,NO,W39-17,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--,Nelson Agholor,2015
6,10/19,NYG,W27-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nelson Agholor,2015
7,10/25,@CAR,L16-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nelson Agholor,2015
8,Bye,,,,,,,,,,,,,,,,,Nelson Agholor,2015
9,11/08,@DAL,W33-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Nelson Agholor,2015
10,11/15,MIA,L19-20,1,0,3,32,10.7,21,0,--,--,--,--,--,--,--,Nelson Agholor,2015
11,11/22,TB,L17-45,1,1,3,11,3.7,7,0,--,--,--,--,--,--,--,Nelson Agholor,2015
12,11/26,@DET,L14-45,1,1,2,15,7.5,12,0,--,--,--,--,--,--,--,Nelson Agholor,2015
13,12/06,@NE,W35-28,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Nelson Agholor,2015
14,12/13,BUF,W23-20,1,1,3,62,20.7,53T,1,--,--,--,--,--,--,--,Nelson Agholor,2015
15,12/20,ARI,L17-40,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Nelson Agholor,2015
16,12/26,WAS,L24-38,1,1,2,35,17.5,18,0,--,--,--,--,--,--,--,Nelson Agholor,2015
17,01/03,@NYG,W35-30,1,1,2,23,11.5,16,0,--,--,--,--,--,--,--,Nelson Agholor,2015
1,09/13,@DEN,L13-19,1,1,1,-1,-1.0,-1,0,--,--,--,--,--,--,--,Kamar Aiken,2015
2,09/20,@OAK,L33-37,1,1,5,89,17.8,38,0,--,--,--,--,--,1,1,Kamar Aiken,2015
3,09/27,CIN,L24-28,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kamar Aiken,2015
4,10/01,@PIT,W23-20,1,0,5,77,15.4,20,1,--,--,--,--,--,--,--,Kamar Aiken,2015
5,10/11,CLE,L30-33,1,1,4,78,19.5,48,0,--,--,--,--,--,--,--,Kamar Aiken,2015
6,10/18,@SF,L20-25,1,1,3,22,7.3,12,1,--,--,--,--,--,--,--,Kamar Aiken,2015
7,10/26,@ARI,L18-26,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Kamar Aiken,2015
8,11/01,SD,W29-26,1,1,6,62,10.3,18,0,--,--,--,--,--,--,--,Kamar Aiken,2015
9,Bye,,,,,,,,,,,,,,,,,Kamar Aiken,2015
10,11/15,JAC,L20-22,1,0,7,73,10.4,29,0,--,--,--,--,--,--,--,Kamar Aiken,2015
11,11/22,STL,W16-13,1,1,5,50,10.0,18,1,--,--,--,--,--,--,--,Kamar Aiken,2015
12,11/30,@CLE,W33-27,1,1,6,80,13.3,27,1,--,--,--,--,--,--,--,Kamar Aiken,2015
13,12/06,@MIA,L13-15,1,1,6,48,8.0,11,0,--,--,--,--,--,--,--,Kamar Aiken,2015
14,12/13,SEA,L6-35,1,1,5,90,18.0,37,0,--,--,--,--,--,--,--,Kamar Aiken,2015
15,12/20,KC,L14-34,1,1,8,128,16.0,48T,1,--,--,--,--,--,--,--,Kamar Aiken,2015
16,12/27,PIT,W20-17,1,1,8,66,8.3,17,0,--,--,--,--,--,--,--,Kamar Aiken,2015
17,01/03,@CIN,L16-24,1,1,5,76,15.2,20,0,--,--,--,--,--,--,--,Kamar Aiken,2015
1,09/07,CIN,L16-23,1,0,4,30,7.5,8,0,--,--,--,--,--,--,--,Kamar Aiken,2014
2,09/11,PIT,W26-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2014
3,09/21,@CLE,W23-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2014
4,09/28,CAR,W38-10,1,0,1,22,22.0,22,0,--,--,--,--,--,--,--,Kamar Aiken,2014
5,10/05,@IND,L13-20,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Kamar Aiken,2014
6,10/12,@TB,W48-17,1,0,2,20,10.0,17T,1,--,--,--,--,--,--,--,Kamar Aiken,2014
7,10/19,ATL,W29-7,1,0,1,18,18.0,18,0,--,--,--,--,--,--,--,Kamar Aiken,2014
8,10/26,@CIN,L24-27,1,0,2,15,7.5,8,0,--,--,--,--,--,--,--,Kamar Aiken,2014
9,11/02,@PIT,L23-43,1,0,1,12,12.0,12,0,--,--,--,--,--,--,--,Kamar Aiken,2014
10,11/09,TEN,W21-7,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--,Kamar Aiken,2014
11,Bye,,,,,,,,,,,,,,,,,Kamar Aiken,2014
12,11/24,@NO,W34-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2014
13,11/30,SD,L33-34,1,0,3,51,17.0,24,0,--,--,--,--,--,--,--,Kamar Aiken,2014
14,12/07,@MIA,W28-13,1,0,6,65,10.8,13T,1,--,--,--,--,--,--,--,Kamar Aiken,2014
15,12/14,JAC,W20-12,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kamar Aiken,2014
16,12/21,@HOU,L13-25,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kamar Aiken,2014
17,12/28,CLE,W20-10,1,0,2,13,6.5,11,1,--,--,--,--,--,--,--,Kamar Aiken,2014
16,12/23,@JAC,W23-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2012
17,12/30,MIA,W28-0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2012
12,11/27,@NYJ,L24-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
13,12/04,TEN,L17-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
14,12/11,@SD,L10-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
15,12/18,MIA,L23-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
16,12/24,DEN,W40-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
17,01/01,@NE,L21-49,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kamar Aiken,2011
1,09/14,@ATL,L24-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
2,09/20,DAL,L10-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
3,09/27,@NYJ,W24-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
4,10/04,@WAS,L20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
5,10/11,NO,W39-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
6,10/19,NYG,W27-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
7,10/25,@CAR,L16-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
8,Bye,,,,,,,,,,,,,,,,,Seyi Ajirotutu,2015
9,11/08,@DAL,W33-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
10,11/15,MIA,L19-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
11,11/22,TB,L17-45,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
12,11/26,@DET,L14-45,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
13,12/06,@NE,W35-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
14,12/13,BUF,W23-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
15,12/20,ARI,L17-40,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
16,12/26,WAS,L24-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
17,01/03,@NYG,W35-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2015
1,09/08,@ARI,L17-18,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
2,09/14,SEA,W30-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
3,09/21,@BUF,W22-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
4,09/28,JAC,W33-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
5,10/05,NYJ,W31-0,1,0,1,11,11.0,11,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
6,10/12,@OAK,W31-28,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
7,10/19,KC,L20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
8,10/23,@DEN,L21-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
9,11/02,@MIA,L0-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
10,Bye,,,,,,,,,,,,,,,,,Seyi Ajirotutu,2014
11,11/16,OAK,W13-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
12,11/23,STL,W27-24,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
13,11/30,@BAL,W34-33,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
14,12/07,NE,L14-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
15,12/14,DEN,L10-22,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
16,12/20,@SF,W38-35,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
17,12/28,@KC,L7-19,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2014
1,09/09,HOU,L28-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
2,09/15,@PHI,W33-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
3,09/22,@TEN,L17-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
4,09/29,DAL,W30-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
5,10/06,@OAK,L17-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
6,10/14,IND,W19-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
7,10/20,@JAC,W24-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
8,Bye,,,,,,,,,,,,,,,,,Seyi Ajirotutu,2013
9,11/03,@WAS,L24-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
10,11/10,DEN,L20-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
11,11/17,@MIA,L16-20,1,0,2,38,19.0,20,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
12,11/24,@KC,W41-38,1,0,1,26,26.0,26T,1,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
13,12/01,CIN,L10-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
14,12/08,NYG,W37-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
15,12/12,@DEN,W27-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
16,12/22,OAK,W26-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
17,12/29,KC,W27-24,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2013
9,11/01,KC,W31-13,1,1,1,28,28.0,28,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2012
10,11/11,@TB,L24-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2012
11,11/18,@DEN,L23-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2012
12,11/25,BAL,L13-16,1,0,2,17,8.5,12,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2012
13,12/02,CIN,L13-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2012
1,09/11,@ARI,L21-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
2,09/18,GB,L23-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
3,09/25,JAC,W16-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
4,10/02,@CHI,L29-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
5,10/09,NO,L27-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
6,10/16,@ATL,L17-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
7,10/23,WAS,W33-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
8,10/30,MIN,L21-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
9,Bye,,,,,,,,,,,,,,,,,Seyi Ajirotutu,2011
10,11/13,TEN,L3-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
11,11/20,@DET,L35-49,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
12,11/27,@IND,W27-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
13,12/04,@TB,W38-19,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
14,12/11,ATL,L23-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
15,12/18,@HOU,W28-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
16,12/24,TB,W48-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
17,01/01,@NO,L17-45,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2011
7,10/24,NE,L20-23,1,0,2,26,13.0,20,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
8,10/31,TEN,W33-25,1,0,3,48,16.0,25,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
9,11/07,@HOU,W29-23,1,0,4,111,27.8,55T,2,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
10,Bye,,,,,,,,,,,,,,,,,Seyi Ajirotutu,2010
11,11/22,DEN,W35-14,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
12,11/28,@IND,W36-14,1,0,1,16,16.0,16,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
13,12/05,OAK,L13-28,1,0,2,44,22.0,25,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
14,12/12,KC,W31-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
15,12/16,SF,W34-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
16,12/26,@CIN,L20-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
17,01/02,@DEN,W33-28,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--,Seyi Ajirotutu,2010
1,09/13,@OAK,W33-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
2,09/20,SD,W24-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
3,09/27,@BAL,W28-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
4,10/04,KC,W36-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
5,10/11,SEA,W27-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
6,10/18,@BUF,W34-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
7,Bye,,,,,,,,,,,,,,,,,Mario Alford,2015
8,11/01,@PIT,W16-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
9,11/05,CLE,W31-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
10,11/16,HOU,L6-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
11,11/22,@ARI,L31-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
12,11/29,STL,W31-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
13,12/06,@CLE,W37-3,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--,Mario Alford,2015
14,12/13,PIT,L20-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
15,12/20,@SF,W24-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
16,12/28,@DEN,L17-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
17,01/03,BAL,W24-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mario Alford,2015
1,09/13,DET,W33-28,1,1,15,166,11.1,21,0,--,--,--,--,--,--,--,Keenan Allen,2015
2,09/20,@CIN,L19-24,1,1,2,16,8.0,13,0,--,--,--,--,--,1,1,Keenan Allen,2015
3,09/27,@MIN,L14-31,1,1,12,133,11.1,34T,2,--,--,--,--,--,--,--,Keenan Allen,2015
4,10/04,CLE,W30-27,1,1,4,72,18.0,31,1,--,--,--,--,--,--,--,Keenan Allen,2015
5,10/12,PIT,L20-24,1,1,6,57,9.5,20,0,--,--,--,--,--,--,--,Keenan Allen,2015
6,10/18,@GB,L20-27,1,1,14,157,11.2,38,0,--,--,--,--,--,--,--,Keenan Allen,2015
7,10/25,OAK,L29-37,1,1,9,89,9.9,18,0,--,--,--,--,--,--,--,Keenan Allen,2015
8,11/01,@BAL,L26-29,1,1,5,35,7.0,13T,1,--,--,--,--,--,--,--,Keenan Allen,2015
1,09/08,@ARI,L17-18,1,1,5,37,7.4,12,0,--,--,--,--,--,--,--,Keenan Allen,2014
2,09/14,SEA,W30-21,1,1,5,55,11.0,14,0,--,--,--,--,--,--,--,Keenan Allen,2014
3,09/21,@BUF,W22-10,1,1,2,17,8.5,11,0,--,--,--,--,--,--,--,Keenan Allen,2014
4,09/28,JAC,W33-14,1,1,10,135,13.5,24,0,--,--,--,--,--,--,--,Keenan Allen,2014
5,10/05,NYJ,W31-0,1,1,3,25,8.3,11,0,--,--,--,--,--,--,--,Keenan Allen,2014
6,10/12,@OAK,W31-28,1,1,3,27,9.0,19,0,--,--,--,--,--,--,--,Keenan Allen,2014
7,10/19,KC,L20-23,1,1,6,58,9.7,18,0,--,--,--,--,--,--,--,Keenan Allen,2014
8,10/23,@DEN,L21-35,1,1,9,73,8.1,19,1,--,--,--,--,--,--,--,Keenan Allen,2014
9,11/02,@MIA,L0-37,1,1,4,47,11.8,17,0,--,--,--,--,--,--,--,Keenan Allen,2014
10,Bye,,,,,,,,,,,,,,,,,Keenan Allen,2014
11,11/16,OAK,W13-6,1,1,8,63,7.9,13,0,--,--,--,--,--,--,--,Keenan Allen,2014
12,11/23,STL,W27-24,1,1,6,104,17.3,35,1,--,--,--,--,--,2,2,Keenan Allen,2014
13,11/30,@BAL,W34-33,1,1,11,121,11.0,23T,2,--,--,--,--,--,--,--,Keenan Allen,2014
14,12/07,NE,L14-23,1,1,2,3,1.5,3,0,--,--,--,--,--,--,--,Keenan Allen,2014
15,12/14,DEN,L10-22,1,1,3,18,6.0,7,0,--,--,--,--,--,--,--,Keenan Allen,2014
16,12/20,@SF,W38-35,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Keenan Allen,2014
17,12/28,@KC,L7-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Keenan Allen,2014
1,09/09,HOU,L28-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Keenan Allen,2013
2,09/15,@PHI,W33-30,1,0,2,34,17.0,18,0,--,--,--,--,--,--,--,Keenan Allen,2013
3,09/22,@TEN,L17-20,1,1,1,-4,-4.0,3,0,--,--,--,--,--,--,--,Keenan Allen,2013
4,09/29,DAL,W30-21,1,1,5,80,16.0,31,0,--,--,--,--,--,--,--,Keenan Allen,2013
5,10/06,@OAK,L17-27,1,1,6,115,19.2,30,1,--,--,--,--,--,--,--,Keenan Allen,2013
6,10/14,IND,W19-9,1,1,9,107,11.9,22T,1,--,--,--,--,--,--,--,Keenan Allen,2013
7,10/20,@JAC,W24-6,1,1,3,67,22.3,36,0,--,--,--,--,--,--,--,Keenan Allen,2013
8,Bye,,,,,,,,,,,,,,,,,Keenan Allen,2013
9,11/03,@WAS,L24-30,1,1,8,128,16.0,22,1,--,--,--,--,--,--,--,Keenan Allen,2013
10,11/10,DEN,L20-28,1,1,4,41,10.3,18,0,--,--,--,--,--,--,--,Keenan Allen,2013
11,11/17,@MIA,L16-20,1,1,3,45,15.0,17,0,--,--,--,--,--,--,--,Keenan Allen,2013
12,11/24,@KC,W41-38,1,1,9,124,13.8,29,0,--,--,--,--,--,--,--,Keenan Allen,2013
13,12/01,CIN,L10-17,1,1,8,106,13.3,22,0,--,--,--,--,--,1,1,Keenan Allen,2013
14,12/08,NYG,W37-14,1,1,3,59,19.7,43T,2,--,--,--,--,--,--,--,Keenan Allen,2013
15,12/12,@DEN,W27-20,1,1,2,29,14.5,19T,2,--,--,--,--,--,--,--,Keenan Allen,2013
16,12/22,OAK,W26-13,1,1,3,26,8.7,18,1,--,--,--,--,--,1,1,Keenan Allen,2013
17,12/29,KC,W27-24,1,1,5,89,17.8,38,0,--,--,--,--,--,--,--,Keenan Allen,2013
